THETA_0,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
1.0,10.0,308.0,0.491856675922,0.999999994595,0.616216212885,4.0,3.0,1.0,0.0,4.6038961039,5.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,725.0,375.5,0.0,39400.0,18360.0,0.0,4051.26315789,2256.09667609,4200.0,4900.0,4550.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.243375943753,0.0400137169156,0.040129270729,0.0400703827886,0.636410685814,0.49209505772,0.15000450938,0.0487012987013,0.00649350649351,0.882352941176,0.117647058824,0.251673881674,0.0333333333333,0.5,-0.0875,-0.125,-0.05,0.8,0.4,0.3,0.4,6400.0
1.0,13.0,295.0,0.611721609481,0.999999994152,0.742690054136,5.0,5.0,9.0,1.0,4.84406779661,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,762.0,201.25,12600.0,843300.0,266250.0,2251.84621493,3590.67487781,2688.53839235,903.0,1100.0,968.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0500014767322,0.0500000932643,0.799994793521,0.0500000402673,0.0500035962156,0.368888888889,0.0555555555556,0.0135593220339,0.0169491525424,0.444444444444,0.555555555556,0.4125,0.2,0.7,-0.163333333333,-0.2,-0.05,0.333333333333,0.25,0.166666666667,0.25,1600.0
1.0,13.0,767.0,0.446111868423,0.999999997938,0.562886596778,20.0,2.0,2.0,0.0,4.78487614081,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,49.0,19.0,0.0,843300.0,196975.0,0.0,4905.5,2062.93063237,714.0,1300.0,1007.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250036676075,0.204481066938,0.720050638084,0.0254637260183,0.0250009013522,0.265,0.0177083333333,0.0156453715776,0.0169491525424,0.48,0.52,0.302083333333,0.05,0.6,-0.201282051282,-0.4,-0.05,0.0,0.0,0.5,0.0,971.0
1.0,11.0,1717.0,0.425947867046,0.999999999022,0.624266144203,28.0,4.0,0.0,24.0,4.69889341875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2300.0,483.559,2300.0,843300.0,370940.0,2300.0,7413.6629347,4739.22096669,847.0,6300.0,3573.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0200024730345,0.125208195651,0.318023626008,0.516716254886,0.0200494504204,0.437467442119,0.111945644794,0.0372743156669,0.0238788584741,0.609523809524,0.390476190476,0.399266098485,0.0833333333333,1.0,-0.266689374311,-0.7,-0.05,0.9,0.75,0.4,0.75,1600.0
1.0,9.0,319.0,0.511111109489,0.999999995575,0.553097342685,29.0,4.0,11.0,1.0,4.4921630094,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1500.0,558.777777778,0.0,617900.0,206050.0,0.0,7866.66666667,4083.66858836,1900.0,3800.0,2850.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375307897,0.0200514499584,0.0204045766054,0.701971603174,0.0200415805625,0.595336013193,0.319618377654,0.0689655172414,0.00313479623824,0.95652173913,0.0434782608696,0.413857733176,0.1,1.0,-0.155555555556,-0.155555555556,-0.155555555556,0.0,0.0,0.5,0.0,1700.0
1.0,9.0,295.0,0.609154927433,0.999999994845,0.675257728478,3.0,2.0,1.0,10.0,4.32203389831,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1000.0,370.3,7200.0,617900.0,276510.0,2366.21052632,9357.14285714,4788.19779644,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0203183963624,0.0202577092305,0.0200436576426,0.919126051491,0.0202541852737,0.6125,0.08125,0.0440677966102,0.0203389830508,0.684210526316,0.315789473684,0.380769230769,0.05,0.8,-0.466666666667,-0.6,-0.4,0.2,0.2,0.3,0.2,1300.0
1.0,11.0,465.0,0.539351850603,0.999999997101,0.568115940382,52.0,2.0,7.0,0.0,4.83010752688,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,277.0,85.8571428571,0.0,843300.0,282675.0,0.0,6025.95863083,2957.66230286,2800.0,2800.0,2800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250028449798,0.0251740079986,0.43532613893,0.489496344129,0.025000663963,0.510897435897,0.235897435897,0.0408602150538,0.010752688172,0.791666666667,0.208333333333,0.462280701754,0.1,1.0,-0.34,-0.7,-0.05,0.666666666667,0.333333333333,0.166666666667,0.333333333333,2200.0
1.0,11.0,315.0,0.582733810853,0.999999995495,0.626126123306,37.0,3.0,36.0,0.0,5.13650793651,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,516.0,208.0,27500.0,843300.0,364683.333333,3467.83788485,7342.59168975,5543.69615201,3400.0,3400.0,3400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333333964237,0.0333447496888,0.0333333651105,0.866655047124,0.033333441653,0.566770647653,0.330570409982,0.0412698412698,0.00634920634921,0.866666666667,0.133333333333,0.498951048951,0.0333333333333,1.0,-0.433333333333,-0.7,-0.166666666667,0.2,0.3,0.3,0.3,4500.0
1.0,11.0,995.0,0.356783919239,0.999999998649,0.401351350809,5.0,4.0,24.0,6.0,5.16582914573,10.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4800.0,760.0,0.0,843300.0,276040.0,0.0,4800.0,2755.22559569,1400.0,5900.0,3650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200200150915,0.020220574394,0.0200013399151,0.919754004833,0.0200040657667,0.496285632606,0.244141550274,0.035175879397,0.0120603015075,0.744680851064,0.255319148936,0.441842918986,0.0333333333333,1.0,-0.139583333333,-0.2,-0.125,0.1,0.0,0.4,0.0,863.0
1.0,12.0,145.0,0.687943257532,0.999999989247,0.784946228119,7.0,3.0,2.0,1.0,4.88965517241,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,473.0,134.857142857,0.0,843300.0,414650.0,0.0,5826.66515617,3397.22686807,970.0,52500.0,26735.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250237164279,0.0250151211378,0.246036460362,0.524270867495,0.179653834578,0.426875,-0.045625,0.0137931034483,0.0206896551724,0.4,0.6,0.23,0.16,0.3,-0.275,-0.5,-0.125,0.54,0.16,0.04,0.16,4900.0
1.0,11.0,255.0,0.570833330955,0.999999994186,0.662790693821,16.0,4.0,12.0,1.0,4.80784313725,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,424.0,120.311428571,21700.0,843300.0,587585.714286,2524.17391304,7568.46359459,5133.0653913,1100.0,1200.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0285910697834,0.173110928924,0.0285717313318,0.741154743554,0.0285715264075,0.325,0.125,0.0117647058824,0.0156862745098,0.428571428571,0.571428571429,0.5,0.5,0.5,-0.171875,-0.4,-0.05,0.0,0.0,0.5,0.0,1100.0
1.0,14.0,124.0,0.710743795779,0.999999985915,0.915492944852,6.0,2.0,0.0,0.0,4.33064516129,10.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,515.0,147.0,0.0,843300.0,186730.0,0.0,3760.65470852,2282.66350821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.140711247378,0.124703153739,0.0200135747892,0.0200024687346,0.694569555359,0.371212121212,0.307196969697,0.0806451612903,0.0,1.0,0.0,0.385303030303,0.136363636364,0.8,0.0,0.0,0.0,0.4375,0.1875,0.0625,0.1875,653.0
1.0,8.0,1040.0,0.449460254711,0.999999998521,0.585798815701,15.0,0.0,1.0,0.0,4.77980769231,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,116.0,66.6666666667,0.0,690400.0,163677.777778,0.0,3279.64148513,1639.91332899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222367862843,0.0222381072415,0.808619329818,0.0222318137824,0.124673962874,0.371235803412,0.136730201171,0.0442307692308,0.0134615384615,0.766666666667,0.233333333333,0.305371023904,0.05,1.0,-0.1625,-0.6,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,713.0
1.0,11.0,1945.0,0.471727748444,0.999999999188,0.662875710266,28.0,3.0,1.0,23.0,4.79794344473,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,49.0,15.6666666667,0.0,843300.0,214500.0,0.0,4055.29835212,1811.93487984,1800.0,3400.0,2600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333387150216,0.03405665127,0.17713434488,0.722134555354,0.0333357334748,0.418677951402,0.131734746131,0.0359897172237,0.0195372750643,0.648148148148,0.351851851852,0.408086580087,0.1,1.0,-0.265046430178,-0.7,-0.05,0.5,0.5,0.0,0.5,1100.0
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,759.0,216.2,0.0,843300.0,269185.714286,0.0,5760.75747308,2198.10088555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285757882046,0.441704843318,0.311419183426,0.188996310225,0.0293038748266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.333333333333,0.15,0.333333333333,1100.0
1.0,11.0,1215.0,0.377816290834,0.99999999875,0.473749999408,26.0,23.0,23.0,0.0,4.59917695473,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,689.0,266.444444444,0.0,843300.0,149060.0,0.0,3574.73877268,2290.11661099,917.0,13400.0,3285.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0200046334624,0.0200006769853,0.0200019175424,0.0200001752618,0.919992596748,0.444590435606,0.163950047348,0.0296296296296,0.00411522633745,0.878048780488,0.121951219512,0.321327861953,0.0625,1.0,-0.22,-0.5,-0.05,0.0,0.0,0.5,0.0,917.0
1.0,11.0,765.0,0.519946807819,0.999999997753,0.750561796066,11.0,6.0,3.0,1.0,4.66666666667,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,649.0,178.142857143,2300.0,843300.0,328671.428571,1425.57142857,3451.91896642,2845.62204999,1300.0,2300.0,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285720232979,0.0285746184333,0.0285720544264,0.0286835741492,0.885597729693,0.416428571429,0.176904761905,0.0287581699346,0.0078431372549,0.785714285714,0.214285714286,0.367694805195,0.1,0.8,-0.197222222222,-0.3,-0.1,0.642857142857,0.214285714286,0.142857142857,0.214285714286,1900.0
1.0,9.0,227.0,0.597285065171,0.999999992537,0.753731337659,7.0,3.0,2.0,0.0,4.4449339207,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,903.0,176.375,0.0,843300.0,173722.222222,0.0,5802.01147228,2761.17812028,4700.0,4700.0,4700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0222239018543,0.0222252474376,0.799848413839,0.133478724265,0.0222237126046,0.402967171717,0.0952651515152,0.0396475770925,0.0264317180617,0.6,0.4,0.337373737374,0.1,0.5,-0.125,-0.3,-0.05,0.0,0.0,0.5,0.0,1500.0
1.0,9.0,95.0,0.778947360222,0.999999983051,0.89830506952,1.0,1.0,0.0,1.0,4.32631578947,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,444.0,255.333333333,0.0,690400.0,414240.0,0.0,4989.07142857,2344.16060379,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.648530990179,0.231459904062,0.0400031875483,0.0400034426931,0.0400024755177,0.409259259259,0.0888888888889,0.0526315789474,0.0421052631579,0.555555555556,0.444444444444,0.346666666667,0.0333333333333,0.6,-0.233333333333,-0.3,-0.166666666667,0.0,0.0,0.5,0.0,3300.0
1.0,10.0,240.0,0.594017091479,0.999999992537,0.783582083705,5.0,4.0,1.0,0.0,4.625,4.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,998.0,597.25,1100.0,51900.0,29100.0,1049.0,5048.58333333,2656.12306995,542.0,2100.0,1347.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.484708376463,0.0510875428468,0.0503163048651,0.363885110991,0.0500026648341,0.302222222222,0.0427777777778,0.0333333333333,0.0208333333333,0.615384615385,0.384615384615,0.272916666667,0.0333333333333,0.5,-0.268333333333,-0.375,-0.166666666667,0.5,-0.25,0.0,0.25,1100.0
1.0,11.0,643.0,0.505511810228,0.999999997151,0.712250710222,2.0,1.0,1.0,1.0,4.53810264386,5.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,444.0,167.1475,0.0,843300.0,448120.0,0.0,5078.06156716,2944.73488363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839998612316,0.0400006803872,0.040000252362,0.0400002619031,0.0400001930313,0.4305780371,0.0512409289583,0.0513219284603,0.0311041990669,0.622641509434,0.377358490566,0.289000393546,0.1,0.5,-0.281736111111,-1.0,-0.1,0.5,0.291666666667,0.0,0.291666666667,726.0
1.0,9.0,163.0,0.685185180956,0.999999989011,0.857142847724,4.0,3.0,1.0,1.0,4.66257668712,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,1800.0,636.666666667,1800.0,69100.0,23216.6666667,1385.5,2879.43243243,2155.7007451,1700.0,2200.0,1900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366860482468,0.033334756645,0.0333338104475,0.0333337245989,0.533137225841,0.383065347351,0.0934059987631,0.0613496932515,0.0245398773006,0.714285714286,0.285714285714,0.294545454545,0.1,0.7,-0.245982142857,-0.6,-0.0714285714286,0.166666666667,0.125,0.333333333333,0.125,737.0
1.0,11.0,958.0,0.471846846315,0.999999998195,0.633574006077,10.0,3.0,2.0,0.0,4.79540709812,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,607.0,226.2,8400.0,843300.0,217660.0,1513.96875,3454.0493973,2281.75504552,527.0,4500.0,2109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400005078145,0.0400001160248,0.839997185407,0.0400000598187,0.0400021309351,0.454130591631,0.0722643097643,0.044885177453,0.0229645093946,0.661538461538,0.338461538462,0.321529245948,0.05,0.7,-0.342297979798,-1.0,-0.05,0.0,0.0,0.5,0.0,902.0
1.0,12.0,1640.0,0.410209101839,0.999999998984,0.595528454679,19.0,6.0,4.0,1.0,4.86463414634,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,843300.0,326175.0,0.0,4294.01194217,2590.12234549,5700.0,5700.0,5700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0258025755203,0.0250071453723,0.0250028470067,0.0250453457787,0.899142086322,0.467188014227,0.175225627199,0.0457317073171,0.0103658536585,0.815217391304,0.184782608696,0.356924963925,0.0333333333333,0.9,-0.187861811391,-0.4,-0.0714285714286,0.0,0.0,0.5,0.0,3500.0
1.0,11.0,739.0,0.515109889402,0.999999997732,0.698412696829,21.0,5.0,2.0,0.0,4.90257104195,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,791.0,202.888888889,14700.0,843300.0,277588.888889,1968.35483871,4568.58847737,3177.91933797,1300.0,11700.0,5266.66666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.302772864593,0.0222545790368,0.630199237255,0.0223140170594,0.0224593020562,0.436369365928,-0.048985548765,0.0365358592693,0.0324763193505,0.529411764706,0.470588235294,0.255332691999,0.0333333333333,0.6,-0.389583333333,-0.8,-0.05,0.333333333333,-0.183333333333,0.166666666667,0.183333333333,2500.0
1.0,12.0,562.0,0.534926469605,0.999999996785,0.736334402777,8.0,1.0,2.0,0.0,4.34519572954,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1300.0,366.666666667,1300.0,843300.0,183116.666667,1300.0,3590.51314393,2689.52984532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198880769054,0.0336590267854,0.70050030097,0.0333818814388,0.0335780217513,0.515476190476,0.125139490139,0.0338078291815,0.0160142348754,0.678571428571,0.321428571429,0.406353383459,0.1,0.8,-0.267901234568,-0.5,-0.05,0.288888888889,-0.155555555556,0.211111111111,0.155555555556,574.0
1.0,15.0,794.0,0.451898733605,0.999999997812,0.630196935164,6.0,3.0,1.0,1.0,4.35390428212,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,525.0,142.285714286,0.0,843300.0,159362.5,0.0,4956.5,2767.19097117,8000.0,8000.0,8000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252393311061,0.0250020133205,0.0250052964942,0.0250009149856,0.899752444094,0.474123240491,0.154079814316,0.044080604534,0.0138539042821,0.760869565217,0.239130434783,0.319448979592,0.1,1.0,-0.228589466089,-0.8,-0.0714285714286,0.727272727273,0.568181818182,0.227272727273,0.568181818182,850.0
1.0,11.0,134.0,0.702290070975,0.999999988095,0.785714276361,4.0,2.0,9.0,0.0,4.4776119403,10.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,462.0,299.833333333,0.0,17100.0,8810.0,0.0,2318.47619048,1184.56000887,727.0,727.0,727.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201638495784,0.120197075323,0.0200013833947,0.0200306737801,0.819607017924,0.406818181818,0.135795454545,0.0223880597015,0.00746268656716,0.75,0.25,0.412121212121,0.136363636364,0.8,-0.15,-0.15,-0.15,0.0,0.0,0.5,0.0,4600.0
1.0,12.0,302.0,0.563139929819,0.999999994475,0.707182316535,22.0,1.0,1.0,0.0,4.57947019868,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,506.0,250.5,4100.0,690400.0,357775.0,1911.22727273,10854.9090909,5237.44550904,9700.0,9700.0,9700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999155758,0.0500457126025,0.0500000531913,0.549962442588,0.0500002340381,0.5125,0.144223484848,0.0430463576159,0.023178807947,0.65,0.35,0.472027972028,0.136363636364,1.0,-0.282142857143,-0.7,-0.05,0.65,0.45,0.15,0.45,42600.0
1.0,12.0,2204.0,0.340054995261,0.99999999913,0.563968667916,1.0,1.0,10.0,1.0,4.2944646098,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,528.0,192.333333333,2100.0,843300.0,245583.333333,999.416666667,3778.07475266,2675.77514877,900.0,900.0,900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333342471855,0.637135490528,0.0333337421209,0.26286273974,0.0333337804255,0.587921019658,0.178807139188,0.0480943738657,0.0176950998185,0.731034482759,0.268965517241,0.46630217267,0.05,1.0,-0.362001424501,-1.0,-0.025,1.0,0.0,0.5,0.0,9400.0
1.0,8.0,1286.0,0.336193447476,0.999999998469,0.52526799307,6.0,3.0,1.0,0.0,4.24805598756,8.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,569.0,398.666666667,0.0,80400.0,29421.125,0.0,4216.46956522,1835.53431587,1100.0,5100.0,3100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.726111153014,0.0250074620741,0.0250101339799,0.0253357106504,0.198535540281,0.471785033625,0.117078024177,0.0505443234837,0.0186625194401,0.730337078652,0.269662921348,0.34624958375,0.05,1.0,-0.283234126984,-0.5,-0.1,0.0,0.0,0.5,0.0,890.0
1.0,9.0,358.0,0.562499998402,0.999999995305,0.723004691441,7.0,3.0,1.0,1.0,4.29329608939,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3500.0,653.285714286,4900.0,843300.0,178242.857143,2856.76647027,5168.09090909,3722.31628193,4800.0,4800.0,4800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285728886316,0.884796957944,0.0286427951752,0.0294157089927,0.0285716492564,0.55662037037,0.215138888889,0.0446927374302,0.00558659217877,0.888888888889,0.111111111111,0.417857142857,0.1,1.0,-0.483333333333,-0.666666666667,-0.3,0.0,0.0,0.5,0.0,12400.0
1.0,9.0,154.0,0.746666661689,0.99999998913,0.880434773039,4.0,1.0,0.0,0.0,4.8961038961,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1300.0,346.5,0.0,843300.0,171816.666667,0.0,3569.40133522,1605.04931051,56500.0,56500.0,56500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333342592841,0.0333340496541,0.86666291185,0.0333337606513,0.0333350185608,0.311836734694,0.0419047619048,0.012987012987,0.012987012987,0.5,0.5,0.33,0.16,0.5,-0.183333333333,-0.2,-0.166666666667,0.4,-0.2,0.1,0.2,1100.0
1.0,12.0,982.0,0.47933884248,0.999999998339,0.651162789616,33.0,4.0,2.0,0.0,5.01731160896,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1100.0,210.428571429,1100.0,843300.0,174385.714286,1100.0,3445.20810315,2270.35952942,754.0,1100.0,881.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285719412597,0.0293880238302,0.742637268442,0.0286038471662,0.170798919302,0.362094290452,0.100743307273,0.0295315682281,0.0183299389002,0.617021276596,0.382978723404,0.380989326765,0.0625,0.8,-0.229938271605,-0.5,-0.1,0.0,0.0,0.5,0.0,844.0
1.0,10.0,482.0,0.555323589655,0.999999996805,0.690095844441,3.0,3.0,1.0,0.0,4.98547717842,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,546.0,120.2,874.0,843300.0,420674.8,710.0,4360.5630713,3146.86883871,740.0,2000.0,1370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400542829906,0.041667977014,0.0400019869973,0.838259146976,0.0400166060218,0.432956021251,0.0783830184967,0.0477178423237,0.0186721991701,0.71875,0.28125,0.306885940147,0.1,0.6,-0.278835978836,-0.8,-0.0714285714286,0.0,0.0,0.5,0.0,382.0
1.0,11.0,309.0,0.579505298306,0.999999994872,0.67179486835,24.0,4.0,20.0,1.0,4.7928802589,9.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,800.0,156.974444444,18000.0,843300.0,530900.0,3260.33647046,55667.2142857,10770.4723207,519.0,4600.0,2559.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466732280731,0.0222251316903,0.0222223643053,0.466597098059,0.0222231252144,0.639215686275,0.270588235294,0.0291262135922,0.00970873786408,0.75,0.25,0.638888888889,0.2,1.0,-0.383333333333,-0.5,-0.3,0.0,0.0,0.5,0.0,27900.0
1.0,11.0,579.0,0.497354496477,0.999999997059,0.664705880398,11.0,0.0,1.0,0.0,4.95682210708,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,348.0,86.25,0.0,843300.0,231285.714286,0.0,8374.0,2369.1525259,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285767763393,0.028577215541,0.885683607722,0.0285749606374,0.0285874397608,0.522607655502,0.15514354067,0.0362694300518,0.00863557858377,0.807692307692,0.192307692308,0.320021645022,0.05,0.9,-0.165,-0.4,-0.05,0.4,0.2,0.1,0.2,736.0
1.0,8.0,295.0,0.723880594314,0.999999994681,0.824468080721,2.0,2.0,0.0,21.0,4.58305084746,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1100.0,183.765,0.0,843300.0,602557.142857,0.0,7401.10007059,4087.87261851,1500.0,22800.0,12150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.175278800584,0.0286847797198,0.0285729723226,0.738882620754,0.0285808266195,0.551536458333,0.110514322917,0.0508474576271,0.0474576271186,0.51724137931,0.48275862069,0.531777777778,0.16,1.0,-0.304880952381,-0.6,-0.1,0.0,0.0,0.5,0.0,2300.0
1.0,14.0,516.0,0.561165047454,0.999999996764,0.779935272557,13.0,4.0,1.0,3.0,4.77325581395,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,400.0,155.714285714,0.0,843300.0,205875.0,0.0,6085.84,3227.78486869,1100.0,1100.0,1100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0264095517062,0.0254391289439,0.0253108002128,0.896243881201,0.0265966379356,0.533126249968,0.177693096377,0.0639534883721,0.0251937984496,0.717391304348,0.282608695652,0.450106257379,0.1,1.0,-0.26858974359,-0.75,-0.05,0.95,0.15,0.45,0.15,526.0
1.0,9.0,303.0,0.550335568623,0.999999994505,0.708791204897,4.0,3.0,1.0,0.0,4.56765676568,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1100.0,195.571428571,0.0,843300.0,208750.0,0.0,3303.98509208,2151.78507052,1500.0,4900.0,3200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250003893931,0.0250002805366,0.899997898135,0.0250001709612,0.0250012609739,0.352117327117,0.0773504273504,0.0561056105611,0.026402640264,0.68,0.32,0.26431372549,0.0333333333333,0.9,-0.147596153846,-0.230769230769,-0.05,0.0,0.0,0.5,0.0,7500.0
1.0,12.0,251.0,0.589211615812,0.999999993243,0.729729724799,2.0,2.0,1.0,0.0,4.25896414343,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,827.0,363.0,827.0,843300.0,181732.428571,827.0,3577.96906326,2214.08793867,2000.0,2000.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.270346952242,0.0285756629212,0.0285743291806,0.17305558391,0.499447471746,0.349149659864,0.0786139455782,0.0318725099602,0.0119521912351,0.727272727273,0.272727272727,0.214657738095,0.0625,0.35,-0.194444444444,-0.25,-0.166666666667,0.0,0.0,0.5,0.0,1200.0
1.0,13.0,869.0,0.4380264736,0.999999998031,0.600393699606,3.0,2.0,0.0,16.0,4.40276179517,5.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,340.0,292.2,17600.0,69100.0,45480.0,1873.64705882,2871.64124294,2534.71663554,985.0,985.0,985.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400823590141,0.0404578882317,0.0401137444942,0.839340423318,0.0400055849419,0.491922799423,0.162902236652,0.0655926352129,0.0126582278481,0.838235294118,0.161764705882,0.336294524189,0.1,1.0,-0.390909090909,-0.666666666667,-0.2,0.54,0.16,0.04,0.16,2100.0
